label,message,label_num
ham,bull your plan was to go floating off to ikea with me without a care in the world so i have to live with your mess another day,0
ham,then i buy,0
spam,urgent your mobile number has been awarded with a å£ bonus caller prize call from land line valid hrs only,1
ham,heehee that was so funny tho,0
ham,it only does simple arithmetic not percentages,0
ham,yeah we wouldnt leave for an hour at least hows sound,0
spam,as a valued customer i am pleased to advise you that following recent review of your mob no you are awarded with a å£ bonus prize call,1
ham,thanks honey have a great day,0
ham,an amazing quote sometimes in life its difficult to decide whats wrong a lie that brings a smile or the truth that brings a tear,0
ham,good night my dear sleepwellamptake care,0
ham,then ì ask dad to pick ì up lar ìï wan stay until meh,0
ham,jus chillaxin what up,0
ham,hey das cool iknow all wellda peril of studentfinancial crisisspk u lr,0
ham,beautiful truth against gravity read carefully our heart feels light when someone is in it but it feels very heavy when someone leaves it goodmorning,0
spam,do you want a new nokia i colour phone deliveredtomorrow with free minutes to any mobile free texts free camcorder reply or call,1
ham,whats that coming over the hill is it a monster hope you have a great day things r going fine here busy though,0
ham,joys father is john then john is the of joys father if u ans ths you hav ltgt iq tis s ias question try to answer,0
ham,only once then after ill obey all yours,0
ham,no she didnt i will search online and let you know,0
ham,where do you need to go to get it,0
ham,no pic please resend,0
ham,he remains a bro amongst bros,0
ham,uhhhhrmm isnt having tb test bad when youre sick,0
ham,but i haf enuff space got like mb,0
spam,life has never been this much fun and great until you came in you made it truly special for me i wont forget you enjoy one gbpsms,1
spam,do you want a new video phone anytime any network mins inclusive video calls and downloads per week free deltomorrow call or reply now,1
spam,as a valued customer i am pleased to advise you that following recent review of your mob no you are awarded with a å£ bonus prize call,1
spam,welcome please reply with your age and gender to begin eg m,1
spam,freemsg month unlimited free calls activate smartcall txt call to no subscriptngbpwk unlimited calls help stoptxt stop landlineonly,1
spam,had your mobile mths update to latest orange cameravideo phones for free save å£s with free textsweekend calls text yes for a callback orno to opt out,1
spam,am new club dont fink we met yet will b gr c u please leave msg day wiv ur area reply promised carlie x callså£minmobsmore lkpoboxhpfl,1
ham,true its easier with her here,0
ham,sure but since my parents will be working on tuesday i dont really need a cover story,0
ham,haha okay today weekend leh,0
ham,hi darlin did youphone me im athome if youwanna chat,0
ham,i dont know jack shit about anything or id sayask something helpful but if you want you can pretend that i did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga,0
ham,youve always been the brainy one,0
ham,yeah if we do have to get a random dude we need to change our info sheets to party ltgt never study just to be safe,0
spam,camera you are awarded a sipix digital camera call fromm landline delivery within days,1
ham,christmas is an occasion that is celebrated as a reflection of ur values desires affectionsamp traditions have an ideal christmas,0
ham,sending you greetings of joy and happiness do have a gr evening,0
ham,hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal when are u free katexxx,0
ham,if india win or level series means this is record,0
ham,then what about further plan,0
ham,its good to hear from you,0
ham,awesome how do i deal with the gate charles told me last night but uh yeah,0
ham,what time you thinkin of goin,0
spam,get a free mobile video player free movie to collect text go to its free extra films can be ordered ts and cs apply yrs only,1
spam,save money on wedding lingerie at wwwbridalpetticoatdreamscouk choose from a superb selection with national delivery brought to you by weddingfriend,1
ham,your board is working fine the issue of overheating is also reslove but still software inst is pending i will come around o clock,0
ham,yes but i dont care cause i know its there,0
ham,wiskey brandy rum gin beer vodka scotch shampain wine kudiyarasu dhina vaazhthukkal,0
ham,mon okie lor haha best is cheap n gd food la ex oso okie depends on whether wana eat western or chinese food den which u prefer,0
ham,sitting ard nothing to do lor u leh busy w work,0
ham,its ltgt k here oh should i send home for sale,0
ham,sorry mail,0
ham,ya just telling abt tht incident,0
ham,yes we were outside for like hours and i called my whole family to wake them up cause it started at am,0
ham,ugh just got outta class,0
ham,nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication it is very champlaxigating i think it is atrocious wotz ur opinion junna,0
ham,i dont have any of your file in my bagi was in work when you called mei ll tell you if i find anything in my room,0
ham,no need lar jus testing e phone card dunno network not gd i thk me waiting my sis finish bathing so i can bathe dun disturb u liao u cleaning ur room,0
ham,ok ill do you right later,0
ham,friendship poem dear o dear u r not near but i can hear dont get fear live with cheer no more tear u r always my dear gud ni,0
ham,have your lunch and come quickly and open the door,0
spam,not heard from u a while call me now am here all night with just my knickers on make me beg for it like u did last time xx luv nikiyunet,1
ham,i am back bit long cos of accident on a had to divert via wadebridgei had a brilliant weekend thanks speak soon lots of love,0
ham,k i yan jiu liao sat we can go bugis vill one frm to den hop to parco nb sun can go cine frm to den hop to orc mrt hip hop at,0
spam,bloomberg message center why wait apply for your future httpcareers bloombergcom,1
ham,i am seeking a lady in the street and a freak in the sheets is that you,0
ham,my phone,0
ham,haha figures well i found the piece and priscillas bowl,0
ham,actually fuck that just do whatever do find an excuse to be in tampa at some point before january though,0
spam,urgent we are trying to contact u todays draw shows that you have won a å£ prize guaranteed call from land line claim m validhrs only,1
ham,yay finally lol i missed our cinema trip last week,0
ham,all day working dayexcept saturday and sunday,0
ham,aathiwhere are you dear,0
ham,heart is empty without love mind is empty without wisdom eyes r empty without dreams amp life is empty without frnds so alwys be in touch good night amp sweet dreams,0
ham,i think iû÷m waiting for the same bus inform me when you get there if you ever get there,0
ham,you getting back any time soon,0
ham,hows things just a quick question,0
ham,night has ended for another day morning has come in a special way may you smile like the sunny rays and leaves your worries at the blue blue bay gud mrng,0
ham,i can probably come by everybodys done around ltgt right,0
ham,i got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the ltgt day return period ended,0
ham,i can ask around but theres not a lot in terms of mids up here,0
ham,be sure to check your yahoo email we sent photos yesterday,0
ham,what was she looking for,0
ham,wherres my boytoy,0
spam,do you want a new video phone anytime any network mins text for only five pounds per week call now or reply for delivery tomorrow,1
ham,hello my love how goes that day i wish your well and fine babe and hope that you find some job prospects i miss you boytoy a teasing kiss,0
ham,tell my bad character which u dnt lik in me ill try to change in ltgt i ll add tat my new year resolution waiting for ur replybe frankgood morning,0
